name,school,sex,prorank,url,picUrl
黄琦,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/musehuang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/72/6B/9EEB1F7E9127EECCCC28FB0D856_09CD08DD_9E2F.jpg
黄智,机械与电气工程学院,男,工程师,http://faculty.uestc.edu.cn/huangzhi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/7E/1E/2FF2D4042EAAC857DAD40AE1885_2D880C4A_6CE00.jpg
鲁聪,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/lucong/en/index.htm,https://faculty.uestc.edu.cn/__local/E/3D/DD/8458254521D4264695BAA1CD7BC_57C45C66_9439.jpg
魏敦文,机械与电气工程学院,男,副教授,http://faculty.uestc.edu.cn/DunwenWei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/C2/3C/2A3D8607E07494709420F7C3DFE_7C0E2209_DDD6.jpg
韩杨,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/hanyang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/5E/28/0E41DE6DD41B636B6D1EB2E49FA_D6855F85_664D4.jpg
邓忠伟,机械与电气工程学院,男,副教授,http://faculty.uestc.edu.cn/dengzhongwei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/4A/74/F7DFFD112E59F37C68B1853E584_AB433C90_225D6.png
蒋丹,机械与电气工程学院,女,副教授,http://faculty.uestc.edu.cn/jiangdan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/55/FC/F623345A1C80DB69A0237589525_E69B48B6_29BF02.jpg
范娜,机械与电气工程学院,女,讲师,http://faculty.uestc.edu.cn/fanna/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/55/7F/7DD305FF194E5B12F9724BCADF1_F264B3C3_6FA8.jpg
胡鹏飞,机械与电气工程学院,男,讲师,http://faculty.uestc.edu.cn/hupengfei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/17/D1/5DB70135EEAB0497EC9520F70BD_2618DBEF_2678B7.jpg
胡维昊,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/huweihao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/A3/F1/C65E50A59912ADAAF2847D16F10_AFA8CFAB_88A1.png
肖宁聪,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/xiaoningcong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/14/6B/83017B34E10C332B09850414296_75D80906_1EB1C.png
罗天勇,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/luotianyong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/0C/98/FCA70CD21A10D032425CEEA648B_769F9A12_1B1CC.png
申世军,机械与电气工程学院,男,高级实验师（特聘）,http://faculty.uestc.edu.cn/shenshijun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/C2/9A/A179F03B13A41EBBA378646BB7F_AC56DE58_25D14.png
王国泰,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/wangguotai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/D9/A3/5B8B541DC488D9AC56761ADA99C_07F5C95E_3896A.jpg
游开元,机械与电气工程学院,男,讲师,http://faculty.uestc.edu.cn/youkaiyuan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/17/84/29068153E9C8B3CD6882BBCB61E_C196BDB0_1906E.png
汪忠来,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/wangzhonglai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/67/A7/2D4323DD7008E88E47D227FFCCF_6FEF7442_11D1B.png
李坚,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/lijian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/11/3B/390647857BC5ABF76B7D5B844EE_24D3D3E0_2AA56.jpg
朱顺鹏,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/zhushunpeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/8F/F3/135CA5896F86278F5047609D657_8BD79710_1AC871.jpg
智鹏鹏,机械与电气工程学院,男,助理研究员,http://faculty.uestc.edu.cn/zhipengpeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/AD/F4/8FA69BA3BA94F8C25C5EB6F6806_B54F1A40_17136.png
彭倍,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/pengbei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/10/75/99AADA07BEE1750B0A89BBD7456_A127675A_9453.png
张鑫,机械与电气工程学院,男,副教授,http://faculty.uestc.edu.cn/zhangxin123/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/57/01/38FCE5EF988EC1D6E2E0B515EF3_65E2E1D3_16EE4.png
张少霆,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/zhangshaoting/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/30/A4/8BB1FE9411A5E70DC9B8F7A50FE_7A7B732D_14CD8.png
宫大为,机械与电气工程学院,男,副研究员,http://faculty.uestc.edu.cn/gongdawei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/A3/00/0A8C268608C94DF89D943BB5DB9_0267A481_55018.png
宋迪,机械与电气工程学院,女,副教授,http://faculty.uestc.edu.cn/songdi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/5E/2D/F87B9BFA164B3217DEE945A36AB_6A7FF0F7_37743.jpg
孟德彪,机械与电气工程学院,男,副教授,http://faculty.uestc.edu.cn/mengdebiao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/81/6D/6EF85DF4FD5D381C3369CED9919_8A5E7A27_24707.png
周晓明,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/zhouxiaoming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/EE/1E/4C78ACBA0F0AC2EB1EDA9BAD963_8BAAC97A_F917.png
周吴,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/zhouwu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/CE/2F/B88D4AA5783B302E3E1C7B2BBBB_90925CCB_19DAE.png
吴一川,机械与电气工程学院,男,副教授,http://faculty.uestc.edu.cn/yichuanwu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/71/22/04EF7E55C75596CCAF5DE8F3F0D_AB05D0D1_1AF7B.png
吕强,机械与电气工程学院,男,讲师,http://faculty.uestc.edu.cn/lvqiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/AA/99/671E63664DFEF131C95C3B793F1_78838E10_16E.png
刘志亮,机械与电气工程学院,男,副教授,http://faculty.uestc.edu.cn/liuzhiliang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/CB/DC/E521D0D200BC4968742D37472D9_0BA0AD0C_1B9D4.png
刘宇,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/yuliu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/AA/F3/C239CC2F651A8488A894E5BCDE6_3A2E80C6_107F8.jpg
凌丹,机械与电气工程学院,女,副教授,http://faculty.uestc.edu.cn/lingdan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/2E/2D/3A360C8B94410B95D83D6D6605A_513CEC22_1C1B1.png
冯代伟,机械与电气工程学院,男,高级工程师,http://faculty.uestc.edu.cn/fengdaiwei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/DC/E7/B1F22F692E7FAA060D810A6E851_05803D01_1F96D.png
任显林,机械与电气工程学院,男,副教授,http://faculty.uestc.edu.cn/renxianlin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/28/C7/77FB2F49B275B196ABB84F480B4_36C31CE4_1DAA.jpg
于亚婷,机械与电气工程学院,女,教授,http://faculty.uestc.edu.cn/yuyating/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/CA/CC/8112C01AA1F3213399BB0FBE9C2_47BCA563_19FBD.png
丁杰雄,机械与电气工程学院,男,教授,http://faculty.uestc.edu.cn/dingjiexiong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/AC/DA/F5C093A470D3A774CF40240944E_280D6F7D_47A6B.jpg
黄振龙,材料与能源学院,男,副教授,http://faculty.uestc.edu.cn/huangzhenlong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/FE/12/87189EE9947DED17A3A288BFCCF_EDDD3C2B_1B44B.png
黄宇敏,材料与能源学院,男,副教授,http://faculty.uestc.edu.cn/huangyumin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/11/B4/B9D0D965A5083C8C29E8639BA15_55BEC662_12BF5.png
韩满贵,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/hanmangui/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/2D/21/3DD238D75766D93D01CDB2B9EA6_180544BE_24D65D.jpg
陶志华,材料与能源学院,男,高级工程师,http://faculty.uestc.edu.cn/taozhihua/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/33/E6/2B41D96A21D4A6A50FECDB00311_CD143231_1C33D.png
陈金菊,材料与能源学院,女,教授,http://faculty.uestc.edu.cn/chenjinju/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/76/E9/2E512FE243662CF97A186F5177F_4C1ADAA0_1C531.png
陈苑明,材料与能源学院,男,副研究员,http://faculty.uestc.edu.cn/chenyuanming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/B0/DB/AC9DFFA6BE7A68A634FD2DA3D25_2064B667_20AD9.png
陈俊松,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/chenjunsong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/19/6D/43B4AEF0BB5B48283C3A71A3B06_AEC10D99_25F76.jpg
赵睿,材料与能源学院,女,副教授,http://faculty.uestc.edu.cn/zhaorui1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/C9/CE/B3C0C8C9361F3995616038106E9_142EDFFB_A6D4A.jpg
贾坤,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/jiakun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/66/2C/2430BC8438CD5771F408CFEE1D9_9EC2741B_221C0.png
蔡伟照,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/caiweizhao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/5C/C4/CCBF0ABCCAFE1970FABDF8D7963_F103F9FF_1ED48.png
胡逾超,材料与能源学院,男,副研究员,http://faculty.uestc.edu.cn/huyuchao1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/74/18/9F933D1947E4F1A682826F42A89_926F7A7E_1D1B9.png
胡文成,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/huwencheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/9E/7B/C045413D4060A5211FC8923CC19_21EECA6A_1116F13.png
简贤,材料与能源学院,男,研究员,http://faculty.uestc.edu.cn/jianxian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/47/28/3CB4C19E6959D6E161A8BF9566F_332EEB08_8E5F.jpg
王焱,材料与能源学院,男,副教授,http://faculty.uestc.edu.cn/wangyan1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/BA/45/F6AD720F85226A56B081745143C_ED5A72EA_1A5D9.png
王守绪,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/wangshouxu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/64/E2/5B141416AFA362A1344216D5891_DC1C670C_2227E.png
王妮,材料与能源学院,女,副研究员,http://faculty.uestc.edu.cn/wangni/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/A4/7A/CD62C9044EDD56BBCE0C1ACA094_07EC4FC5_1A87B.png
王丽平,材料与能源学院,女,教授,http://faculty.uestc.edu.cn/wangliping/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/96/9A/1C1CD00378A72B2B6A65D5256A0_038139AC_2EEB6.png
潘泰松,材料与能源学院,男,副教授,http://faculty.uestc.edu.cn/tspan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/8A/02/87698236DAC71CA499CD729E772_F70A2B93_3404A.png
洪延,材料与能源学院,男,副研究员,http://faculty.uestc.edu.cn/hongyan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/62/01/8E71BF9634125344020C7C738DB_14D79B0B_DFA3.jpg
樊聪,材料与能源学院,男,副教授,http://faculty.uestc.edu.cn/fancong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/D8/FC/470127C56A5DF89BCA92E8E5CC0_BB349E91_12F28.jpg
林媛,材料与能源学院,女,教授,http://faculty.uestc.edu.cn/linyuan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/E4/BA/3A7D6D8BE9528027343D3248ADD_C64A9772_9AEF.png
李晶泽,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/lijingze/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/FD/59/D49452327039CE965753E943629_0D5BCC30_AECD.png
李启帆,材料与能源学院,男,讲师,http://faculty.uestc.edu.cn/qifanli/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/B1/38/437CC48CDFEA28D3EA0BBB91069_EFD33CC8_18730.png
李含冬,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/lihandong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/60/B8/62AADBC918591611CDB2B0D083E_8F77B71F_F612.jpg
李发明,材料与能源学院,男,副研究员,http://faculty.uestc.edu.cn/lifaming1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/7A/37/70784990AA0A5B4FB27B5A911BE_46F0234C_FB8F.jpg
徐明珍,材料与能源学院,女,副研究员,http://faculty.uestc.edu.cn/xumingzhen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/17/2A/BDEDF3E8ABA5B69BE7E884B5DF2_A5FE5B05_185A6.png
张晓琨,材料与能源学院,男,副研究员,http://faculty.uestc.edu.cn/zhangxiaokun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/F8/A4/64507D2E0903B6661D11E8DFC25_3A842E06_1538C.png
张亚刚,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/zhangyagang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/C5/2C/26F0D4B67EB58DFE2ACC121617C_14764B7B_1A196.png
姬海宁,材料与能源学院,女,副教授,http://faculty.uestc.edu.cn/jihaining/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/AF/04/99B304CAE01C966E78F61465481_3D02B5E9_16E4EB.jpg
唐辉,材料与能源学院,男,副教授,http://faculty.uestc.edu.cn/tanghui1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/25/A5/5F81DD1BAAB7F19BD1EBACF658A_DCE8F9B1_667A5.jpg
唐武,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/tangwu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/D4/40/DCC66EE883B85D190A152083FB9_43B8CE35_AA05.png
周爱军,材料与能源学院,男,副教授,http://faculty.uestc.edu.cn/zhouaijun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/18/B9/4B0A075C1BA1553515315926998_C96E0A24_27F3D.png
吴睿,材料与能源学院,男,副研究员,http://faculty.uestc.edu.cn/wurui1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/15/74/983325255DA0926CE62BF0DFCDB_FE2C0A29_22517.png
向勇,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/xiangyong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/88/FF/41BDBC538158376C40564FA3C56_DFEC75D6_19199.png
危仁波,材料与能源学院,男,副教授,http://faculty.uestc.edu.cn/weirenbo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/AB/AA/E2EBDBE79A148B7CF28ACF5BACB_A3A98035_186B0.png
刘明侦,材料与能源学院,女,教授,http://faculty.uestc.edu.cn/liumingzhen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/A6/FA/B95D7BA00C1F2D602D4D530871B_1F8B3002_111BE.png
刘一凡,材料与能源学院,男,副研究员,http://faculty.uestc.edu.cn/liuyifan1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/60/2A/903192112BE78BFCC1D7EDB839F_0E5CCD9D_1A930.png
刘一凡,材料与能源学院,男,助理研究员,http://faculty.uestc.edu.cn/liuyifan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/69/2B/3E145D873130A2302A026D07FB0_70DE7EFA_13EC2.png
冯哲圣,材料与能源学院,男,教授,http://faculty.uestc.edu.cn/fengzhesheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/19/F5/F541524A8B2732E4720927704F3_5A36F261_4B8E5.jpg
伍芳,材料与能源学院,女,副研究员,http://faculty.uestc.edu.cn/wufang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/D2/32/CF826F210BAD7C5BB4BE9AB3F0D_277F32C6_21F17.png
龚森,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/gongsen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/64/06/399593C8569F3FA5F0E170D8972_3CCE4278_22374.png
黄林,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/huanglin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/BC/01/D3B298EDE702D617F075E83F9B9_9ECB8F40_19A9D.png
黄平,电子科学与工程学院,女,副教授,http://faculty.uestc.edu.cn/huangping/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/D4/C4/F1C751B8FEFA0EC486E2147DC05_1644F030_45F9.jpg
高源慈,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/gaoyuanci/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/99/98/E4D1AAE8C6B9062465B32C4A883_D22E6E79_14AD4.png
高巍,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/gaowei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/C4/BE/5B3CA9F277B19BE989AD73840BE_2A1C133E_A32C.png
高勇,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/gaoyong12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/8B/07/13DAD1F480B1D30C90040DBC4CE_F6D19E20_EA83.png
马春光,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/machunguang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/9B/33/1951A7A29D21627018DE54517E5_9171C02C_2B5FE.jpg
雷霖,电子科学与工程学院,女,副教授,http://faculty.uestc.edu.cn/leilin12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/69/3B/EB996D0F252DCD5FEA782F9181A_EE732DB6_23FE3.png
雷世文,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/leishiwen1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/41/30/545AFB593AB0B4C0E3EB0075B63_4676102D_1D6D0.png
陈飞良,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/chenfeiliang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/51/6A/8CB89B0911FA4F7A51EC391E065_D25923B6_1873E.png
陈益凯,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/chenyikai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/33/32/6432C882C4E89578AE8CD78EE08_4A0CA2D8_22836.png
陈涌频,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/chenyongpin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/F1/E3/70516C8D22D26BA4E2A0580A0C0_3FE9EAE7_32E65.jpg
陈波,电子科学与工程学院,男,高级工程师,http://faculty.uestc.edu.cn/chenbo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/AA/99/671E63664DFEF131C95C3B793F1_78838E10_16E.png
陈星弼,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/chenxingbi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/6A/85/52E28E568545DA955B6B54A19D3_78518AB2_567F.jpg
陈倩倩,电子科学与工程学院,女,助理研究员,http://faculty.uestc.edu.cn/chenqianqian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/FA/90/2880C90EC3B22941E1F24FFD1BF_838E1B81_23768.png
钟智勇,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhongzhiyong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/3C/10/61ED17C3758CF3FD1EF36EBD6C6_F9CF01B0_347BE.jpg
金立川,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/jinlichuan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/2F/94/F59E17B083C0535849C822AF588_8781AC02_1CBE3.png
金晓林,电子科学与工程学院,女,研究员,http://faculty.uestc.edu.cn/jinxiaolin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/6B/97/2FF5C206594A8523D376B0912FC_92B4514E_1C0C9.png
郭胜龙,电子科学与工程学院,男,助理研究员,http://faculty.uestc.edu.cn/guoshenglong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/47/7B/2462DCBC3F6E7C2300C47CF3768_4CAEEC48_24AD2.png
邓龙江,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/denglongjiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/CB/74/655A269510759A2BA91E8C1113E_1927A3B3_213F3.png
路志刚,电子科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/luzhigang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/4D/C3/87A0382327277DE2D8A16141D3A_316A55A6_1CE82.png
赵华鹏,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhaohuapeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/04/26/A83A78B1FFE24ACB23857D535DA_ED6DC8AE_27EC1.png
赵冉,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/zhaoran/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/84/B6/18E56FE6BDB6BC4810B19FF42A9_F20E4B6E_174E2.png
赖大坤,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/dklai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/86/20/D5949B779B1B4AE5E3C4EFFE7E2_61FCE7A3_1981B.png
贾利军,电子科学与工程学院,女,教授,http://faculty.uestc.edu.cn/jialijun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/CC/84/D1D052827F1C04CE2B3872F9E41_3D7BC4E4_AC0C.png
蔡金赤,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/caijinchi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/B6/6A/0459EA04A729219C76ACDC5BB94_03EC7FCE_11BC5.png
蒋伟,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/jiangwei1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/CB/DF/8C82F03C2090B79CE4A348BC5E9_169F877E_1B193.png
董元旦,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/dongyuandan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/29/76/FE9C31DFF8D1F1CB30AB634130F_3B1DACA3_1A9A8.png
莫然,电子科学与工程学院,女,助理研究员,http://faculty.uestc.edu.cn/moran/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/C5/5E/BCA272E090F116C705E4EE61482_3D063B8E_16D83.png
苏桦,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/suhua/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/5C/90/60697FFD87CBF1F2E33AD43A5F4_884E5661_99A4.png
胡旻,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/humin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/24/4A/0878C0B1B3B85FF1A366E97B850_CD03DCDB_2D47C.png
程钰间,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/chengyujian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/B2/99/4F984488A9840EDA143D55234DD_4142AFD5_2F49.jpg
白飞明,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/baifeiming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/24/6C/F1525060E81EC32C8E87B32B155_BC626FDD_1CCB9.jpg
王钊,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/wangzhao1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/32/AB/A3A0715B84791EE057494CBACE9_6AEC825B_21FB5.png
王辉辉,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/wanghuihui/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/D8/5C/94537DF1EDC6924B45AE8EC1A63_D69C7AED_2709C.jpg
王超,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/wangchao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/C0/93/BAC74C3C2684CE3373CCE153455_B40F52CB_119E.png
王洪斌,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/wanghongbin1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/6D/EF/9AB2F3088F9D857B0317BDDAE94_F367C8DA_16318.png
王昕,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/wangxin3/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/5D/29/BEEAAE2786C24B93ABEEAD545C6_5606D23F_38A01.jpg
王成,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/wangcheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/66/4C/9D1600849DD3116AA60190AC132_7B7C50C6_24814.png
王志刚,电子科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/wangzhigang12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/52/2F/96573F1C7C552844110374B1CF3_5D96A811_1A243.png
王少萌,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/wangshaomeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/3D/12/2FC36FF5AF4EF2C4280E57AAA8E_9E40BA1B_1F439.png
牛中乾,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/niuzhongqian1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/B0/2F/BD032D3C1C40ED558C24FCDBAD6_8CF4C2B7_1BBB7.png
游飞,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/youfei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/DA/24/B69852154071C419F6E7DD7E2E6_5CAFD1E2_1A753.png
江明,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/jiangming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/A9/46/0406774010B13CE71C6E80F1643_D3B3FA64_18570.png
毕磊,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/bilei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/25/A8/EE7B45C7379B2FA3C8A83BD1F98_5FBEC321_D2ED.png
欧阳骏,电子科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/ouyangjun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/33/F0/A68EF2C6D67CBC0F26C49B24C2B_9A797BAB_105A48.png
樊勇,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/fanyong1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/8E/E5/137F02AC03CEB15243A6EDFEE38_5D13F553_221AF.png
